Human gene	Ensembl ID	Protein domains	Contains canonical RBDs	Neuron enrichment (human)	Neuron enrichment (mouse)	Brain enrichment	Neuron developmental enrichment (early)	Neuron developmental enrichment (late)	pLI	Extreme pLI	High pLI	Medium pLI	Autism susceptibility	Intellectual disability susceptibility
TSPAN17	ENSG00000048140	Tetraspanin_EC2_sf; Tetraspanin/Peripherin; Tetraspanin_CS; ; Tetraspanin_animals	0	0.381040145651927	0.307677796464925	-0.750056354473589	0.200724731	-0.086501597	1.511e-06	0	0	0	1	0
TSPAN18	ENSG00000157570	Tetraspanin/Peripherin; Tetraspanin_CS; Tetraspanin_EC2_sf; Tetraspanin_animals	0	-1.12601003477193	-0.924478913046556	-2.22526581551972	-0.70015755	-1.086346558	0.082002	0	0	0	0	0
TSPAN19	ENSG00000231738	Tetraspanin_animals; Tetraspanin_EC2_sf; Tetraspanin/Peripherin	0	1.06842637114761	-0.26384866756404	0.760554443206721	0.201064787	-0.241521207	1.9829e-12	0	0	0	0	0
TSPAN2	ENSG00000134198	Tetraspanin_animals; Tetraspanin_EC2_sf; Tetraspanin/Peripherin; Tetraspanin_CS	0	-0.320965284142147	-3.05323079621784	-1.63197419010774	0.038112371	-0.052585306	2.3496e-05	0	0	0	0	0
TSPAN3	ENSG00000140391	Tetraspanin_animals; Tetraspanin_EC2_sf; Tetraspanin/Peripherin; Tetraspanin_CS	0	0.305465072270195	0.653853813578008	0.618890386726336	-0.228583888	-0.464828562	0.059759	0	0	0	0	0
TSPAN31	ENSG00000135452	Tetraspanin_animals; Tetraspanin/Peripherin	0	-0.519657310583346	-0.685441473491531	-0.663229371489357	0.311063667	-0.909842905	0.21925	0	0	0	0	0
TSPAN32	ENSG00000064201	Tetraspanin_EC2_sf; PHEMX_LEL; Tetraspanin/Peripherin; Tetraspanin_animals	0	-0.320965284142147	-1.03521488341563	-0.734559247611075	-0.0284620504712684	-0.0769070168466188	2.1686e-05	0	0	0	0	0
TSPAN33	ENSG00000158457	Tetraspanin_animals; Tetraspanin_EC2_sf; Tetraspanin/Peripherin	0	-0.320965284142147	2.25533594879128	0.890664849293489	0.174607476	-0.962776934	7.0071e-05	0	0	0	0	0
TSPAN4	ENSG00000214063	Tetraspanin_animals; Tetraspanin_EC2_sf; Tetraspanin/Peripherin; Tetraspanin_CS	0	-0.286132199717411	-1.96516831623773	-2.72187855465501	-0.113087482	-0.480961401	6.4243e-08	0	0	0	1	0
TSPAN5	ENSG00000168785	Tetraspanin_animals; Tetraspanin_EC2_sf; Tetraspanin/Peripherin; Tetraspanin_CS	0	-0.320965284142147	1.09754685033656	1.47943480483355	-0.204254173	-0.222512274	0.90951	0	1	0	0	0
TSPAN6	ENSG00000000003	Tetraspanin_animals; Tetraspanin_EC2_sf; Tetraspanin/Peripherin; Tetraspanin_CS	0	-0.320965284142147	-0.179368566194875	-1.39911822410229	-0.440516471	-1.012137792	0.066079	0	0	0	0	0
TSPAN7	ENSG00000156298	Tetraspanin_animals; Tetraspanin_EC2_sf; Tetraspanin/Peripherin; Tetraspanin_CS	0	1.18115197984773	0.0597530855743944	3.36457537069352	-0.300921708	1.519128757	0.74577	0	0	1	1	1
TSPAN8	ENSG00000127324	Tetraspanin_animals; Tetraspanin_EC2_sf; Tetraspanin/Peripherin; Tetraspanin_CS	0	-0.320965284142147	-1.18535822838557	-1.9473541177492	-0.0284620504712684	-0.0769070168466188	0.0055131	0	0	0	0	1
TSPAN9	ENSG00000011105	Tetraspanin_animals; Tetraspanin_EC2_sf; Tetraspanin/Peripherin; Tetraspanin_CS	0	0.339540529738334	-2.06314159410007	-2.13791243139123	-0.244874113	-0.037510389	0.65913	0	0	1	0	0
TSPEAR	ENSG00000175894	Laminin_G; EPTP; EAR; ConA-like_dom_sf	0	-0.273517391598064	0.171716934397607	-0.132718328940724	-0.0284620504712684	-0.0769070168466188	2.4371e-17	0	0	0	0	0
TSPO	ENSG00000100300	TspO_MBR; TspO/MBR-related_sf	0	-0.320965284142147	-5.9264597175444	-2.75223511296012	0.279157297	-0.750306857	0.00027398	0	0	0	0	0
TSPO2	ENSG00000112212	TspO_MBR; TspO/MBR-related_sf	0	-0.320965284142147	0.114711461116	-0.175166795300129	-0.0284620504712684	-0.0769070168466188	0.0008991	0	0	0	0	0
TSPOAP1	ENSG00000005379	SH3_domain; RIM-BP_SH3_3; SH3-like_dom_sf; RIMBP1/2/3; FN3_dom; Ig-like_fold; RIM-BP_SH3_2; FN3_sf	0	-0.320965284142147	-0.26384866756404	1.57309285738092	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	1	0
TSPY1	ENSG00000258992	NAP_family; NAP-like_sf	0	-0.320965284142147	-0.26384866756404	0	-0.0284620504712684	-0.0769070168466188	0.30999	0	0	0	0	0
TSPY10	ENSG00000236424	NAP_family; NAP-like_sf	0	-0.320965284142147	-0.26384866756404	0	-0.0284620504712684	-0.0769070168466188	0.28371	0	0	0	0	0
TSPY2	ENSG00000168757	NAP_family; NAP-like_sf	0	-0.320965284142147	-0.26384866756404	0	-0.0284620504712684	-0.0769070168466188	0.095282	0	0	0	0	0
TSPY3	ENSG00000228927	NAP_family; NAP-like_sf	0	-0.320965284142147	-0.26384866756404	0	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
TSPY4	ENSG00000233803	NAP_family; NAP-like_sf	0	-0.320965284142147	-0.26384866756404	0	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
TSPY8	ENSG00000229549	NAP_family; NAP-like_sf	0	-0.320965284142147	-0.26384866756404	0	-0.0284620504712684	-0.0769070168466188	0.29328	0	0	0	0	0
TSPY9	ENSG00000238074	NAP_family; NAP-like_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
TSPYL1	ENSG00000189241	NAP_family; NAP-like_sf	0	1.48992023045617	1.93768031913354	0.911842901675127	0.018456181	0.533934624	5.621e-07	0	0	0	0	0
TSPYL2	ENSG00000184205	NAP_family; NAP-like_sf	0	2.31227091148599	1.12391425424012	0.316551573509237	0.75722259	0.116815887	0.87393	0	0	1	0	0
TSPYL4	ENSG00000187189	NAP_family; NAP-like_sf	0	1.06974034623036	3.93413280570112	1.55571168585206	-0.018634902	0.552737067	1.2306e-05	0	0	0	0	0
TSPYL5	ENSG00000180543	NAP_family; NAP-like_sf	0	0.716255906243021	2.24848451637425	0.0138391882434972	0.328341673	0.26764494	0.84935	0	0	1	0	0
TSPYL6	ENSG00000178021	NAP_family; NAP-like_sf	0	-0.320965284142147	-0.26384866756404	0.0727007676988698	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
TSR2	ENSG00000158526	Pre-rRNA_process_TSR2	0	0.849290255618111	1.26192472221863	0.892729219778483	0.233353035	-0.197843702	0.80082	0	0	1	0	0
TSR3	ENSG00000007520	Tsr3_C; RNaseL-inhib-like_metal-bd_dom; Tsr3-like	0	-0.320965284142147	0.170154572699562	-0.288718816325988	0.174007147	0.249603102	0.0011406	0	0	0	0	0
TSSC4	ENSG00000184281	TSSC4	0	-0.914554191155381	0.126488541422995	-1.04636754997227	0.102886753	-0.029871787	0.044493	0	0	0	0	0
TSSK1B	ENSG00000212122	Prot_kinase_dom; Ser/Thr_kinase_AS; Kinase-like_dom_sf; Protein_kinase_ATP_BS	0	-0.320965284142147	-0.26384866756404	0	0.087713169	0.269843175	0.00013409	0	0	0	0	0
TSSK2	ENSG00000206203	Prot_kinase_dom; Ser/Thr_kinase_AS; Kinase-like_dom_sf; Protein_kinase_ATP_BS	0	-0.320965284142147	0.10925376678746	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	0.003861	0	0	0	0	0
TSSK3	ENSG00000162526	Kinase-like_dom_sf; Prot_kinase_dom; Protein_kinase_ATP_BS; TSSK3_STKc	0	-0.320965284142147	0.239341689275698	-1.69724725147128	0.273145008	-0.270425645	0.057013	0	0	0	0	0
TSSK4	ENSG00000139908	Prot_kinase_dom; Kinase-like_dom_sf; Protein_kinase_ATP_BS; Ser/Thr_kinase_AS; Ser-Thr/Tyr_kinase_cat_dom; Aur-like	0	-0.320965284142147	0.268733949096458	-0.89036451126045	-0.0284620504712684	-0.0769070168466188	5.4619e-09	0	0	0	0	0
TSSK6	ENSG00000178093	Prot_kinase_dom; Ser/Thr_kinase_AS; Kinase-like_dom_sf; Protein_kinase_ATP_BS; TSSK6_STKc	0	-0.320965284142147	0.284639575403162	-0.449244473964601	-0.0284620504712684	-0.0769070168466188	0.741	0	0	1	0	0
TST	ENSG00000128311	Thiosulphate_STrfase_CS; Rhodanese-like_dom; Rhodanese-like_dom_sf; TST/MPST-like	0	-2.81966749736111	-4.73096054921653	-0.584429912340465	-0.336434021	-1.121066204	7.8734e-05	0	0	0	0	0
TSTD1	ENSG00000215845	Rhodanese-like_dom; Rhodanese-like_dom_sf; TSTD1_mammal	0	2.20300566907794	-0.313103281457646	-1.01948906656492	0.148589147	-0.251052845	0.38107	0	0	0	0	0
TSTD2	ENSG00000136925	Rhodanese-like_dom; TrhO; Rhodanese_C; Rhodanese-like_dom_sf; TRHO_N	0	-0.320965284142147	-0.717516664686837	-1.35639658341967	-0.15668217	0.582426071	1.8987e-11	0	0	0	0	0
TSTD3	ENSG00000279170	Rhodanese-like_dom; Rhodanese-like_dom_sf	0	-0.563975172159638	1.78108077232229	-0.59570111452099	0.639026297	-0.369274909	NA	0	0	0	0	0
TTBK1	ENSG00000146216	Prot_kinase_dom; Kinase-like_dom_sf; Protein_kinase_ATP_BS; TTBK1_STKc	0	-0.35621580999433	1.49591622919059	3.3702395038254	-0.108478929	0.26541029	0.99967	1	0	0	0	0
TTBK2	ENSG00000128881	Prot_kinase_dom; Kinase-like_dom_sf; Protein_kinase_ATP_BS	0	-0.320965284142147	0.373129711536634	0.130143987189278	0.990339128	0.12268254	0.99875	1	0	0	0	1
TTC1	ENSG00000113312	TPR_1; TPR-like_helical_dom_sf; TPR_repeat	0	-0.320965284142147	0.36012779281714	0.364257812971816	0.107399133	-0.108054882	2.5494e-06	0	0	0	0	0
TTC12	ENSG00000149292	TTC12; TPR_1; TPR-like_helical_dom_sf; TPR_repeat; ARM-like; ARM-type_fold	0	-0.916186330429467	-3.42356600178905	-1.13559033779647	-0.465241207	-1.314234219	1.7871e-17	0	0	0	0	0
TTC13	ENSG00000143643	TPR_1; TPR-like_helical_dom_sf; TPR_repeat	0	-0.320965284142147	-0.234890498439745	-0.729229628526198	0.130686317	0.652445238	1.739e-05	0	0	0	0	0
TTC14	ENSG00000163728	S1_domain; TPR-like_helical_dom_sf; NA-bd_OB-fold; TPR_repeat; TTC14	1	0.253899036659353	-0.253526725893907	-1.16167448326866	-0.000124814	-0.043385007	1.176e-09	0	0	0	0	0
TTC16	ENSG00000167094	TPR_1; TPR-like_helical_dom_sf; TPR_repeat	0	-0.320965284142147	-0.216296424320127	0.349524128580806	-0.0284620504712684	-0.0769070168466188	4.1102e-18	0	0	0	0	0
TTC17	ENSG00000052841	TPR-like_helical_dom_sf; TPR_repeat; ; ChAPs	0	-0.377096881724601	-0.537801952034288	-1.37820666387622	-0.559505424	0.200605081	0.99996	1	0	0	0	0
TTC19	ENSG00000011295	TPR-like_helical_dom_sf; TPR_repeat; TTC19	0	0.672969665005541	1.4451811596141	0.0355987896567624	-0.139111988	0.004774028	1.3788e-08	0	0	0	0	1
TTC21A	ENSG00000168026	TPR-like_helical_dom_sf; TPR_repeat; TTC21A/TTC21B	0	0.586302066443669	0.317708717770471	0.069696705207996	0.027990304	-0.081636399	2.8878e-24	0	0	0	0	0
TTC21B	ENSG00000123607	TPR-like_helical_dom_sf; TPR_repeat; TTC21A/TTC21B	0	0.774386833653324	0.139806865606357	-0.865640917900307	0.234944023	0.149036	2.704e-26	0	0	0	0	0
TTC22	ENSG00000006555	TPR-like_helical_dom_sf; TPR_repeat; TTC22	0	-0.320965284142147	0.257719809009238	-1.11241816991645	-0.0284620504712684	-0.0769070168466188	1.7098e-06	0	0	0	0	0
TTC23	ENSG00000103852	TPR-like_helical_dom_sf; TPR_repeat; TTC23/TTC23L	0	-1.68158139607353	-4.50102087989911	-1.66288906553724	-0.304393063	-1.464419066	7.3763e-24	0	0	0	0	0
TTC23L	ENSG00000205838	TPR-like_helical_dom_sf; TTC23/TTC23L	0	-0.931524068262224	-0.535747458371957	0.24275119475558	-0.0284620504712684	-0.0769070168466188	5.0245e-11	0	0	0	0	0
TTC24	ENSG00000187862	TPR-like_helical_dom_sf; TPR_repeat; TPR_24	0	-0.320965284142147	-0.0543094737779864	-0.0317281704125806	-0.0284620504712684	-0.0769070168466188	2.3067e-08	0	0	0	0	0
TTC27	ENSG00000018699	TTC27/Emw1; TPR-like_helical_dom_sf; TPR_2; TPR_repeat	0	-0.772149832355306	0.783788968686422	-1.78116236421937	0.095717061	-0.630892524	4.9343e-14	0	0	0	0	0
TTC28	ENSG00000100154	TPR-like_helical_dom_sf; TPR_repeat; CHAT_dom	0	-0.598058075423023	-1.80258030843302	-1.57029823093045	-0.495624676	-0.107731479	1	1	0	0	0	0
TTC29	ENSG00000137473	TPR-like_helical_dom_sf; TPR_repeat	0	-0.320965284142147	-0.429578252990934	0.118182654139347	-0.0284620504712684	-0.0769070168466188	1.3375e-08	0	0	0	0	0
TTC3	ENSG00000182670	Znf_RING; DEATH-like_dom_sf; TPR-like_helical_dom_sf; Znf_RING/FYVE/PHD; TTC3/DZIP3_dom; TPR_repeat	0	0.926197468127103	2.71833335544827	0.326574934342851	-0.151528663	1.080828694	1.628e-40	0	0	0	0	0
TTC31	ENSG00000115282	TPR-like_helical_dom_sf; TPR_repeat	0	-1.48596729698977	-0.26384866756404	-1.79570403808844	-0.025566316	-0.697585027	2.2945e-16	0	0	0	0	0
TTC32	ENSG00000183891	TPR_1; TPR-like_helical_dom_sf; TPR_repeat	0	-0.567052527827592	-1.83993917332785	-1.05960726937316	-0.433094403	-0.373725026	0.031091	0	0	0	0	0
TTC33	ENSG00000113638	TPR-like_helical_dom_sf; TPR_repeat	0	0.263388940242247	1.25719223114405	-0.567158531844145	-0.017625375	0.617116894	0.00056941	0	0	0	0	0
TTC34	ENSG00000215912	TPR-like_helical_dom_sf; TPR_repeat; TTC34	0	-0.320965284142147	1.18673417029099	0.0569788092501968	-0.0284620504712684	-0.0769070168466188	6.4816e-11	0	0	0	0	0
TTC36	ENSG00000172425	TPR-like_helical_dom_sf; TPR_repeat; TTC36	0	-0.320965284142147	-0.258741164701421	-0.0528023946511761	-0.0284620504712684	-0.0769070168466188	0.00022268	0	0	0	0	0
TTC38	ENSG00000075234	TPR-like_helical_dom_sf; TTC38	0	-3.41683014884094	-1.05800663864806	-1.74897971416777	-0.17566743	-1.002821362	3.2628e-13	0	0	0	0	0
TTC39A	ENSG00000085831	TPR-like_helical_dom_sf; Iml2/TPR_39; TPR_repeat	0	1.75442167827535	1.38437958050794	-0.280114760159694	-0.248057575	-0.214971811	0.0006305	0	0	0	0	0
TTC39B	ENSG00000155158	TPR-like_helical_dom_sf; Iml2/TPR_39; TPR_repeat	0	1.73866833464197	0.848173723159968	-1.08327025768735	0.159614876	0.104728528	2.179e-15	0	0	0	0	0
TTC39C	ENSG00000168234	TPR-like_helical_dom_sf; Iml2/TPR_39	0	1.92996942367528	1.54829440612712	-1.32610090057288	-0.362411854	-0.421868078	0.00043602	0	0	0	0	0
TTC4	ENSG00000243725	TPR-like_helical_dom_sf; TPR_repeat; Csn1/TTC4_wheel	0	-0.320965284142147	-0.442525755262357	-0.459854067119946	-0.0284620504712684	-0.0769070168466188	4.5355e-06	0	0	0	0	0
TTC5	ENSG00000136319	TPR-like_helical_dom_sf; TPR_repeat; TTC5_OB; TTC5_OB_sf	0	0.997483864367639	-0.340801594338799	-0.443117601748221	-0.06834448	-0.575557775	4.6155e-06	0	0	0	0	1
TTC6	ENSG00000139865	TPR_1; TPR-like_helical_dom_sf; TPR_2; TPR_repeat	0	1.78919850107883	-0.26384866756404	0.0377557403706841	-0.0284620504712684	-0.0769070168466188	1.0591e-25	0	0	0	0	0
TTC7A	ENSG00000068724	TPR-like_helical_dom_sf; TPR_repeat; TTC7_N	0	-2.39526207634202	-0.26384866756404	-1.32733991841003	-0.058305415	0.104916641	1.5359e-31	0	0	0	0	1
TTC7B	ENSG00000165914	TPR-like_helical_dom_sf; TPR_repeat; TTC7_N	0	0.330064987478536	1.19884648847601	0.983897746613515	-0.15335083	0.289352753	0.99998	1	0	0	0	0
TTC8	ENSG00000165533	TPR-like_helical_dom_sf; TPR_repeat; BBS8	0	0.618380406416916	0.161569016665529	-0.110662197541023	0.026268451	-0.812553704	1.1846e-06	0	0	0	0	1
TTC9	ENSG00000133985	TPR-like_helical_dom_sf; TPR_2; TPR_repeat; AIP/AIPL1/TTC9	0	1.56888576459646	1.99790578083978	1.61948500681426	-0.028188321	1.358102293	0.06817	0	0	0	0	0
TTC9B	ENSG00000174521	TPR-like_helical_dom_sf; TPR_2; TPR_repeat; AIP/AIPL1/TTC9	0	2.25085373322853	5.63601741764394	5.70233999810319	0.121380337	2.450359818	0.21638	0	0	0	0	0
TTC9C	ENSG00000162222	TPR-like_helical_dom_sf; TPR_2; TPR_repeat; AIP/AIPL1/TTC9	0	0.269157347848475	-0.353515704495264	-0.492938835696797	-0.28586211	-0.27183244	0.00017609	0	0	0	0	0
TTF1	ENSG00000125482	SANT/Myb	0	-0.495792641151358	-1.32817915739806	-0.910497977172589	0.035422239	0.296129521	6.2102e-13	0	0	0	0	0
TTF2	ENSG00000116830	SNF2_N; Helicase_C; DNA/RNA_helicase_DEAH_CS; Znf_GRF; Helicase_ATP-bd; P-loop_NTPase; SNF2-like_sf	0	-1.27917250051001	-2.0801148071586	-1.28726446501418	-0.27220625	-1.676018279	1.0026e-22	0	0	0	0	0
TTI1	ENSG00000101407	ARM-like; ARM-type_fold; Tti1	0	-0.734878399582252	-0.17626053390386	-0.868626351405184	-0.592523618	-0.752609788	4.8982e-10	0	0	0	0	0
TTI2	ENSG00000129696	ARM-type_fold; Tti2	0	-0.368408970341169	-0.0256560620235127	-0.978177911616642	0.936705066	0.58203753	3.6074e-07	0	0	0	1	1
TTK	ENSG00000112742	Prot_kinase_dom; Ser/Thr_kinase_AS; Kinase-like_dom_sf; TPR-like_helical_dom_sf; Protein_kinase_ATP_BS; Mps1_cat	0	-0.320965284142147	-1.39406109130762	-0.161287888772257	-0.396163499	-1.704080734	0.0012734	0	0	0	0	0
TTL	ENSG00000114999	TTL/TTLL_fam	0	-0.918487748077056	2.11245610983377	0.265975580279505	-0.063560822	-0.031079786	0.35695	0	0	0	0	0
TTLL1	ENSG00000100271	TTL/TTLL_fam	0	0.462834570910106	2.84038593751966	0.572183772761011	0.290685989	0.887385414	5.9095e-06	0	0	0	0	0
TTLL10	ENSG00000162571	TTL/TTLL_fam; TTLL10	0	-0.320965284142147	0.00680296039717732	-0.202809501975255	-0.0284620504712684	-0.0769070168466188	1.2286e-11	0	0	0	0	0
TTLL11	ENSG00000175764	TTL/TTLL_fam	0	-0.343232851305665	2.43367199897026	0.17500541856274	0.240067036	0.341084336	6.2403e-09	0	0	0	0	0
TTLL12	ENSG00000100304	TTL/TTLL_fam; TTLL12	0	0.660119502223984	-0.0632917031266742	-0.613241216938474	-0.011925484	-0.052325034	2.2425e-15	0	0	0	0	0
TTLL13	ENSG00000213471	TTL/TTLL_fam	0	-0.320965284142147	-0.287165335283775	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	5.6537e-12	0	0	0	0	0
TTLL2	ENSG00000120440	TTL/TTLL_fam	0	-0.320965284142147	0.0106665785755772	0.0573326293430969	-0.0284620504712684	-0.0769070168466188	0.0058508	0	0	0	0	0
TTLL3	ENSG00000214021	TTL/TTLL_fam	0	-0.850871358070889	-1.53217928147069	-1.21979901119239	-0.0284620504712684	-0.0769070168466188	1.0765e-19	0	0	0	0	0
TTLL4	ENSG00000135912	TTL/TTLL_fam	0	-2.73197083857454	-0.741721306283242	-0.355459930727072	-0.507423131	-1.234879633	5.6814e-13	0	0	0	0	0
TTLL5	ENSG00000119685	TTL/TTLL_fam	0	-0.320965284142147	-0.316976889921749	-0.648362859179136	-0.005071877	-0.106907817	2.9217e-22	0	0	0	0	0
TTLL6	ENSG00000170703	TTL/TTLL_fam	0	-1.86794970507632	-0.270650494285763	0.176217276852576	-0.0284620504712684	-0.0769070168466188	9.7742e-20	0	0	0	0	0
TTLL7	ENSG00000137941	TTL/TTLL_fam	0	-1.20115786107927	0.426926228903903	1.74078197089751	0.620119607	-0.006061029	0.0035761	0	0	0	0	0
TTLL8	ENSG00000138892	TTL/TTLL_fam	0	-0.320965284142147	-3.85156728650534	0.0134631459694361	-0.0284620504712684	-0.0769070168466188	7.2171e-15	0	0	0	0	0
TTLL9	ENSG00000131044	TTL/TTLL_fam	0	-2.09007078922366	-0.0119785577708087	1.16737357893738	-0.0284620504712684	-0.0769070168466188	3.1982e-18	0	0	0	0	0
TTN	ENSG00000155657	Prot_kinase_dom; Ig_sub2; Ig_sub; FN3_dom; PPAK_motif; Ig-like_dom; Tyr_kinase_AS; Kinase-like_dom_sf; Ig_I-set; Ig_V-set; Ig-like_fold; Titin_Z_rpt; FN3_sf; Ig-like_dom_sf; MyBP-C_THB	0	1.13676906780751	0.28877763550973	-0.476183685500235	0.067261837	2.100059606	2.5582e-96	0	0	0	1	1
TTPA	ENSG00000137561	CRAL-TRIO_dom; CRAL/TRIO_N_dom; CRAL/TRIO_N_dom_sf; CRAL-TRIO_dom_sf	0	-2.19923319986128	-4.68382785451835	1.12084981119752	-0.059052093	0.051576737	0.0014409	0	0	0	0	1
TTPAL	ENSG00000124120	CRAL-TRIO_dom; CRAL/TRIO_N_dom; CRAL/TRIO_N_dom_sf; CRAL-TRIO_dom_sf	0	-0.320965284142147	0.259708061967781	-0.701234935453261	-0.047221582	0.200871246	0.116	0	0	0	0	0
TTR	ENSG00000118271	Transthyretin/HIU_hydrolase; Transthyretin/HIU_hydrolase_d; Thyroxine_BS; Transthyretin_CS; Transthyretin/HIU_hydrolase_sf	0	-0.320965284142147	-0.0152616531995662	1.29854025276357	-0.0284620504712684	-0.0769070168466188	0.51566	0	0	1	0	1
TTYH1	ENSG00000167614	Tweety	0	-2.63247471737505	-1.76849567374991	5.70067348519092	-1.428040077	-2.359399666	0.99539	1	0	0	0	0
TTYH2	ENSG00000141540	Tweety	0	-6.48705212965356	-4.2668047457796	1.7792156664523	-0.035010009	-0.695319828	9.9328e-05	0	0	0	0	0
TTYH3	ENSG00000136295	Tweety	0	-0.32912821648846	-1.07292090082783	0.206448180107601	-0.118531355	0.053162881	0.99916	1	0	0	0	0
TUB	ENSG00000166402	Tubby_C; Tubby_N; Tubby_C_CS; Tubby-like_C	0	1.0627478126185	2.83100089233373	1.38253809805864	-0.126393057	0.964302418	0.0031466	0	0	0	0	0
TUBA1A	ENSG00000167552	Tubulin; Alpha_tubulin; Tubulin_FtsZ_GTPase; Tubulin/FtsZ_GTPase_sf; Tub_FtsZ_C; Tubulin_CS; Tubulin/FtsZ_2-layer-sand-dom; Tubulin_C; Tubulin/FtsZ-like_C	0	-1.06666880278013	1.08812533216897	1.94127869920126	0.219372885	1.042141473	0.96654	0	1	0	0	1
TUBA1B	ENSG00000123416	Tubulin; Alpha_tubulin; Tubulin_FtsZ_GTPase; Tub_FtsZ_C; Tubulin_CS; Tubulin/FtsZ_2-layer-sand-dom; Tubulin_C; Tubulin/FtsZ_GTPase_sf; Tubulin/FtsZ-like_C	0	1.31522074369738	1.2304979054527	0.704857817489666	-0.116850926	-0.945852366	0.96767	0	1	0	0	0
TUBA1C	ENSG00000167553	Tubulin; Alpha_tubulin; Tubulin_FtsZ_GTPase; Tub_FtsZ_C; Tubulin_CS; Tubulin/FtsZ_2-layer-sand-dom; Tubulin_C; Tubulin/FtsZ_GTPase_sf; Tubulin/FtsZ-like_C	0	-0.68216266881412	-3.58611065431917	-2.38689483223362	0.494642766	-0.433116101	0.0074331	0	0	0	0	0
TUBA3C	ENSG00000198033	Tubulin; Alpha_tubulin; Tubulin_FtsZ_GTPase; Tub_FtsZ_C; Tubulin_CS; Tubulin/FtsZ_2-layer-sand-dom; Tubulin_C; Tubulin/FtsZ_GTPase_sf; Tubulin/FtsZ-like_C	0	-0.320965284142147	-0.26384866756404	-0.0397098827948051	-0.0284620504712684	-0.0769070168466188	0.004574	0	0	0	0	0
TUBA3D	ENSG00000075886	Tubulin; Alpha_tubulin; Tubulin_FtsZ_GTPase; Tub_FtsZ_C; Tubulin_CS; Tubulin/FtsZ_2-layer-sand-dom; Tubulin_C; Tubulin/FtsZ_GTPase_sf; Tubulin/FtsZ-like_C	0	-0.320965284142147	-0.26384866756404	0.167977440362066	-0.0284620504712684	-0.0769070168466188	7.2364e-10	0	0	0	0	0
TUBA3E	ENSG00000152086	Tubulin; Alpha_tubulin; Tubulin_FtsZ_GTPase; Tub_FtsZ_C; Tubulin_CS; Tubulin/FtsZ_2-layer-sand-dom; Tubulin_C; Tubulin/FtsZ_GTPase_sf; Tubulin/FtsZ-like_C	0	-0.320965284142147	-0.26384866756404	-0.00731051036609538	-0.0284620504712684	-0.0769070168466188	2.0308e-08	0	0	0	0	0
TUBA4A	ENSG00000127824	Tubulin; Alpha_tubulin; Tubulin_FtsZ_GTPase; Tub_FtsZ_C; Tubulin_CS; Tubulin/FtsZ_2-layer-sand-dom; Tubulin_C; Tubulin/FtsZ_GTPase_sf; Tubulin/FtsZ-like_C	0	1.93302625915555	2.22234222553401	0.353845334649066	-0.0284620504712684	-0.0769070168466188	0.15983	0	0	0	0	0
TUBA4B	ENSG00000243910	Tubulin; Alpha_tubulin; Tubulin_FtsZ_GTPase; Tubulin/FtsZ_GTPase_sf	0	-0.320965284142147	-0.26384866756404	0.113033122667095	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
TUBA8	ENSG00000183785	Tubulin; Alpha_tubulin; Tubulin_FtsZ_GTPase; Tub_FtsZ_C; Tubulin_CS; Tubulin/FtsZ_2-layer-sand-dom; Tubulin/FtsZ_GTPase_sf; Tubulin/FtsZ-like_C; Tubulin_C	0	1.91088802964277	5.18290603301779	0.818480321866258	0.061325415	0.804742915	3.5702e-05	0	0	0	0	1
TUBAL3	ENSG00000178462	Tubulin; Alpha_tubulin; Tubulin_FtsZ_GTPase; Tub_FtsZ_C; Tubulin_CS; Tubulin/FtsZ_2-layer-sand-dom; Tubulin_C; Tubulin/FtsZ_GTPase_sf; Tubulin/FtsZ-like_C	0	-0.320965284142147	-0.00184043599532978	-0.0515395331158208	-0.0284620504712684	-0.0769070168466188	7.4351e-08	0	0	0	0	1
TUBB	ENSG00000196230	Tubulin; Beta_tubulin; Tubulin_FtsZ_GTPase; Tub_FtsZ_C; Tubulin_CS; Tubulin/FtsZ_2-layer-sand-dom; Tubulin_C; Tubulin/FtsZ_GTPase_sf; Tubulin/FtsZ-like_C; Beta-tubulin_BS	0	0.81679702297575	-0.26384866756404	-0.60924635195158	-0.123192673	0.280249195	0.97889	0	1	0	0	1
TUBB1	ENSG00000101162	Tubulin; Beta_tubulin; Tubulin_FtsZ_GTPase; Tub_FtsZ_C; Beta-tubulin_BS; Tubulin_CS; Tubulin/FtsZ_2-layer-sand-dom; Tubulin_C; Tubulin/FtsZ_GTPase_sf; Tubulin/FtsZ-like_C	0	-0.320965284142147	0.0196533039706476	-0.147935898036443	-0.0284620504712684	-0.0769070168466188	1.0217e-07	0	0	0	0	0
