Ensembl ID	Human gene	Mouse gene	Gene description	Protein domains	Contains canonical RBDs	Neuron enrichment (human)	Neuron enrichment (mouse)	Brain enrichment	Neuron developmental enrichment (early)	Neuron developmental enrichment (late)	Protein expression (caudate/cerebral cortex/hippocampus)	pLI	Extreme pLI	High pLI	Medium pLI	Autism susceptibility	Intellectual disability susceptibility
ENSG00000106246	PTCD1	NA	pentatricopeptide repeat domain 1	Pentatricopeptide_repeat; TPR-like_helical_dom_sf; PPR_long	0	-0.219374705105205	-0.00190286165509761	-1.037512548	0.0549386088409786	-0.198750741739042	Low, Low, Medium	2.91e-14	0	0	0	0	0
ENSG00000160679	CHTOP	NA	chromatin target of PRMT1	FoP_C;	0	-0.827211055	-0.00190286165509761	-0.805240763	-0.111704024	-0.080811427	Medium, Medium, Medium	0.76399	0	0	1	0	0
ENSG00000117569	PTBP2	Ptbp2	polypyrimidine tract binding protein 2	RRM_dom; HnRNP-L/PTB; Nucleotide-bd_a/b_plait_sf; PTBP1_RRM; PTBP1/2/3_RRM2; PTBP2_RRM3; PTBP2_RRM4; PTBP2_RRM1; RBD_domain_sf	1	-1.372715599	0.117097361	-0.263161646	-0.144691524	0.414112029	Not detected, Not detected, Not detected	0.99883	1	0	0	1	0
ENSG00000183684	ALYREF	NA	Aly/REF export factor	RRM_dom; Nucleotide-bd_a/b_plait_sf; FoP_C; RBD_domain_sf	1	-1.060495012	-0.00190286165509761	-1.206341997	0.176976425	-0.613287943	High, High, High	0.92567	0	1	0	0	0
ENSG00000102738	MRPS31	Mrps31	mitochondrial ribosomal protein S31	MRP-S31	0	-0.449483624	0.058341832	-0.640356072	-0.068950251	-0.299439832	High, High, Medium	5.38e-05	0	0	0	0	0
ENSG00000165119	HNRNPK	Hnrnpk	heterogeneous nuclear ribonucleoprotein K	KH_dom; KH_dom_type_1; ROK_N; hnRNP_K; KH_dom_type_1_sf	1	-0.56450912	0.345574129	-1.07356903	-0.060115906	-0.388925688	High, High, High	0.99998	1	0	0	1	1
ENSG00000179041	RRS1	Rrs1	RRS1 ribosome biogenesis regulator homolog (S. cerevisiae)	Ribosom_reg	0	-0.313826067	-0.551184068	-0.893877163	0.012455104	-0.855915505	Medium, High, High	0.17712	0	0	0	0	0
ENSG00000132485	ZRANB2	NA	zinc finger, RAN-binding domain containing 2	Znf_RanBP2; UCP037956_Znf_RanB2; Znf_RanBP2_sf	1	0.449192575	-0.00190286165509761	-1.085650702	-0.054516802	-0.533307217	Low, Medium, Not detected	0.99949	1	0	0	0	0
ENSG00000154719	MRPL39	Mrpl39	mitochondrial ribosomal protein L39	Beta-grasp_dom_sf; TGS-like; Thr/Ala-tRNA-synth_IIc_edit	0	-0.218270038	0.310558862	-0.923695051	-0.201505348	-0.867517105	Not detected, Not detected, Low	4.31e-06	0	0	0	0	0
ENSG00000086189	DIMT1	Dimt1	DIM1 dimethyladenosine  transferase 1 homolog (S. cerevisiae)	KsgA/Erm; rRNA_adenine_dimethylase; rRNA_Ade_Mease_Trfase_CS; rRNA_Ade_methylase_Trfase_N; SAM-dependent_MTases	0	-0.333272263	0.364242028	-0.499574016	-0.130644716	-0.845345378	Low, Medium, Medium	3.91e-07	0	0	0	0	0
ENSG00000107651	SEC23IP	Sec23ip	SEC23 interacting protein	SAM; DDHD_dom; SAM/pointed_sf; SEC23IP_SAM	1	-0.222287086	0.116136921	-1.581285191	-0.141459402	-0.294965967	Medium, Medium, High	1.93e-05	0	0	0	0	0
ENSG00000117597	DIEXF	NA	digestive organ expansion factor homolog (zebrafish)	Digest_organ_expansion_fac-prd; P-loop_NTPase	0	-0.219374705105205	-0.00190286165509761	-0.642668809	0.105114338	0.301187891	Not detected, Low, Not detected	1.24e-06	0	0	0	0	0
ENSG00000139718	SETD1B	NA	SET domain containing 1B	RRM_dom; SET_dom; Post-SET_dom; Nucleotide-bd_a/b_plait_sf; COMPASS_Set1_N-SET; Set1B_RRM; RBD_domain_sf; SETD1B	1	-0.219374705105205	-0.00190286165509761	-2.132598036	-0.164692795	0.108860538	Low, Medium, Low	1	1	0	0	1	1
ENSG00000076928	ARHGEF1	Arhgef1	Rho guanine nucleotide exchange factor (GEF) 1	DH-domain; PH_domain; PH-like_dom_sf; RGS-like_dom; DBL_dom_sf; RGS_sf; p115RhoGEF_RGS; PH_16;	0	-2.711350517	-1.215776865	-1.604929215	0.237858482	-0.468729689	Not detected, Not detected, Not detected	0.76754	0	0	1	0	0
ENSG00000155307	SAMSN1	Samsn1	SAM domain, SH3 domain and nuclear localization signals 1	SAM; SAM/pointed_sf; SH3-like_dom_sf; SAMSN1_SAM; SH3_domain; rSAM/SH3_domain-containing	1	-5.161112015	-2.555868492	-0.951277329	0.0549386088409786	-0.198750741739042	Low, Medium, Medium	5.04e-11	0	0	0	0	0
ENSG00000099821	POLRMT	Polrmt	polymerase (RNA) mitochondrial (DNA directed)	DNA-dir_Rpol_phage-type; TPR-like_helical_dom_sf; RPOL_N; RNA_POL_N_sf; DNA/RNA_pol_sf	0	-0.719107599	0.209300034	-0.715862008	0.205620762	0.175491512	High, High	1.74e-20	0	0	0	0	1
ENSG00000121057	AKAP1	Akap1	A kinase (PRKA) anchor protein 1	Akap1; Tudor; KH_dom; KH_dom_type_1; SNase_OB-fold_sf; KH_dom_type_1_sf; ; RII_binding_1	1	0.275732655	-0.096174953	-1.133717433	0.121935542	-0.696759642	High, High, High	0.74238	0	0	1	0	0
ENSG00000137656	BUD13	Bud13	BUD13 homolog (S. cerevisiae)	Bud13	0	-0.280779826	-0.495982751	-1.342041254	-0.291565948	-0.504815145	Medium, Medium, Medium	2.06e-06	0	0	0	0	0
ENSG00000109832	DDX25	Ddx25	DEAD (Asp-Glu-Ala-Asp) box helicase 25	Helicase_C; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; P-loop_NTPase; RNA_helicase_DEAD_Q_motif	1	1.253674156	3.066696906	2.460541693	-0.680928228	0.407807209	Not detected, Medium, Not detected, Low	1.81e-18	0	0	0	0	0
ENSG00000105793	GTPBP10	Gtpbp10	GTP-binding protein 10 (putative)	GTP_binding_domain; GTP1_OBG_dom; P-loop_NTPase; G_OBG; GTP1_OBG_dom_sf; GTP-bd_Obg	0	-0.138006629	-0.224668647	-0.423327359	0.15907729	0.378818688	Low, Medium, Medium	0.0041528	0	0	0	0	0
ENSG00000067225	PKM	Pkm	pyruvate kinase, muscle	Pyr_Knase; Pyrv_Knase-like_insert_dom_sf; Pyrv_Knase_brl; Pyrv_Knase_C; Pyrv_Knase_insert_dom_sf; Pyrv/PenolPyrv_Kinase-like_dom; Pyrv_Knase_AS; Pyrv_Knase_C_sf; Pyrv_Kinase-like_dom_sf;	0	0.783256235	1.436910655	0.082885486	0.218396152	-0.49384021	Medium, Medium, Low	0.8549	0	0	1	0	0
ENSG00000269405	NXF2	Nxf2	nuclear RNA export factor 2	Leu-rich_rpt; NTF2; TAP_C_dom; UBA-like_sf; Nucleotide-bd_a/b_plait_sf; Tap_RNA-bd; Nuclear_transport_factor_2_euk; NXF_fam; NXF5; LRR_dom_sf; NTF2-like_dom_sf; RBD_domain_sf	0	-0.219374705105205	0.118600408	0	0.0549386088409786	-0.198750741739042	NA	0.44568	0	0	0	0	0
ENSG00000171861	RNMTL1	NA	RNA methyltransferase like 1	SpoU_MeTrfase; SpoU_subst-bd; Alpha/beta_knot_MTases; L30e-like; ; tRNA_m1G_MTases_N	0	0.258225006	-0.00190286165509761	-0.798554224744701	-0.423748428	-0.902966048	Low, Low, Low	5.54e-10	0	0	0	0	0
ENSG00000166794	PPIB	Ppib	peptidylprolyl isomerase B (cyclophilin B)	Cyclophilin-type_PPIase_dom; Cyclophilin-type_PPIase_CS; Cyclophilin-like_dom_sf	0	-1.05403673	-0.44724399	-1.934339725	0.60632199	-0.028433773	Not detected, Medium, Medium	4.72e-05	0	0	0	0	0
ENSG00000163694	RBM47	Rbm47	RNA binding motif protein 47	RRM_dom; HnRNP_R/Q_splicing_fac; Nucleotide-bd_a/b_plait_sf; RBM47_RRM2; RBM47; RBM47_RRM3; RBD_domain_sf;	1	-3.800604758	-2.95956168	-2.878730911	0.237412704	0.157926626	Low, Medium	0.98493	0	1	0	0	0
ENSG00000153037	SRP19	Srp19	signal recognition particle 19kDa	Signal_recog_particle_SRP19; SRP19-like_sf;	0	0.12827999	0.316024924	-0.397035642	0.307722428	0.086867029	Low, Low, Low	0.0069014	0	0	0	0	0
ENSG00000119705	SLIRP	Slirp	SRA stem-loop interacting RNA binding protein	RRM_dom; Nucleotide-bd_a/b_plait_sf; SLIRP_RRM; RBD_domain_sf;	1	0.406258263	-0.121725142	0.098844055	0.609844982	-0.085323435	Low, High, Low	9.73e-07	0	0	0	0	0
ENSG00000111144	LTA4H	Lta4h	leukotriene A4 hydrolase	Peptidase_M1; LTA4H; Peptidase_M1_dom; Peptidase_M1_C; ARM-type_fold; Peptidase_M4/M1_CTD_sf; M1_LTA4H; M1_LTA-4_hydro/amino_C_sf; Aminopeptidase_N-like_N	0	0.155058078	-0.242376623	-1.511669122	-0.313737416	-0.601961451	Medium, Medium, Medium	2.96e-08	0	0	0	0	0
ENSG00000143748	NVL	Nvl	nuclear VCP-like	AAA+_ATPase; ATPase_AAA_core; ATPase_AAA_CS; P-loop_NTPase; AAA_lid_3; NVL2_nucleolin-bd; NLV2_N_sf	0	-0.288215485	0.316691301	-0.937613159	0.032158339	-0.180481713	Not detected, Not detected, Not detected	4.26e-19	0	0	0	0	0
ENSG00000119314	PTBP3	Ptbp3	polypyrimidine tract binding protein 3	RRM_dom; HnRNP-L/PTB; Nucleotide-bd_a/b_plait_sf; PTBP1_RRM; PTBP3_RRM4; ROD1_RRM1; PTBP1/2/3_RRM2; RBD_domain_sf;	1	-0.219374705105205	-1.130998918	-1.717521461	0.179430616	0.418731753	NA	0.86295	0	0	1	0	0
ENSG00000134597	RBMX2	Rbmx2	RNA binding motif protein, X-linked 2	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf	1	0.146884582	0.206073856	-0.688884207	-0.149518599	-0.153594958	Medium, Medium, High	0.93892	0	1	0	0	0
ENSG00000149273	RPS3	Rps3	ribosomal protein S3	Ribosomal_S3_C; KH_dom_type_2; Ribosomal_S3_euk/arc; KH_sf_prok-type; KH_dom-like_a/b; Ribosomal_S3_CS; Ribosomal_S3_C_sf	0	0.393458949	0.357795192	-1.961224176	0.127884795	-0.020405614	Medium, High, High	0.92	0	1	0	0	0
ENSG00000196116	TDRD7	Tdrd7	tudor domain containing 7	Tudor; OST-HTH/LOTUS_dom; SNase_OB-fold_sf; TDRD7_LOTUS_3; LOTUS-like	1	-0.501359673	-0.3035589	-0.330699541	0.231989935	0.660357954	Low, Low, Low	0.00061106	0	0	0	0	0
ENSG00000104852	SNRNP70	Snrnp70	small nuclear ribonucleoprotein 70kDa (U1)	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf; U1snRNP70_N; snRNP70_RRM	1	-0.799838706	-0.349769453	-0.902324087	-0.195027057	-0.189117398	High, High, High	0.99926	1	0	0	0	0
ENSG00000123737	EXOSC9	Exosc9	exosome component 9	ExoRNase_PH_dom1; ExoRNase_PH_dom2; Ribosomal_S5_D2-typ_fold; PNPase/RNase_PH_dom_sf; Rrp45; ExoRNase_PH_dom2_sf;	0	0.298612493	0.766602441	-1.012392915	-0.222533202	-0.989819626	Medium, Medium, Medium	1.79e-11	0	0	0	0	0
ENSG00000147679	UTP23	Utp23	UTP23, small subunit (SSU) processome component, homolog (yeast)	Fcf1/Utp23; PIN-like_dom_sf;	0	0.496141683	-0.403972347	-0.932824325	0.138661295	-0.193526732	NA	0.086364	0	0	0	0	0
ENSG00000205937	RNPS1	Rnps1	RNA binding protein S1, serine-rich domain	RRM_dom; Nucleotide-bd_a/b_plait_sf; RNPS1_RRM; RBD_domain_sf; ; REJ_dom	1	0.556681079	0.934413578	-0.575049343	0.062889635	-0.397406496	High, Medium, High	0.9798	0	1	0	0	0
ENSG00000178718	RPP25	Rpp25	ribonuclease P/MRP 25kDa subunit	DNA/RNA-bd_Alba-like; Alba-like_dom_sf; RPP25	0	0.89150841	4.360078468	-0.287314308	-0.459728835	-1.507988015	Medium, Low, Low	0.20939	0	0	0	0	0
ENSG00000116001	TIA1	Tia1	TIA1 cytotoxic granule-associated  RNA binding protein	RRM_dom; RRM_dom_euk; Nucleotide-bd_a/b_plait_sf; TIA1_RRM2; TIA1_RRM3; RBD_domain_sf;	1	-0.56264648	-0.217832714	-1.325933495	-0.176585927	0.052139176	NA	0.27493	0	0	0	0	0
ENSG00000175324	LSM1	Lsm1	LSM1 homolog, U6 small nuclear RNA associated (S. cerevisiae)	LSM_dom_euk/arc; LSM_dom_sf; Lsm1	0	0.160820448	0.463268681	-0.618365782	0.517239257	-0.006275365	NA	0.011027	0	0	0	0	0
ENSG00000179604	CDC42EP4	Cdc42ep4	CDC42 effector protein (Rho GTPase binding) 4	CRIB_dom; Cdc42_effect;	0	-3.725649296	-2.61348986	-0.129334402	-0.385717856	-0.342910931	Medium, Medium, High	0.21207	0	0	0	0	0
ENSG00000162437	RAVER2	Raver2	ribonucleoprotein, PTB-binding 2	RRM_dom; Nucleotide-bd_a/b_plait_sf; RAVER2; RBD_domain_sf;	1	-0.219374705105205	-1.386543565	-0.244082981	-0.230976616	-0.538462423	Medium, Medium, Medium	1.52e-08	0	0	0	0	0
ENSG00000115816	CEBPZ	Cebpz	CCAAT/enhancer binding protein (C/EBP), zeta	CCAAT-binding_factor; ARM-type_fold; CEBPZ/Mak21-like	0	-0.340962485	-0.001608682	-1.229428088	0.297922372	-0.549491972	NA	6.53e-06	0	0	0	0	0
ENSG00000205542	TMSB4X	NA	thymosin beta 4, X-linked	Beta-thymosin; Beta-thymosin_sf	0	-0.340796675	-0.00190286165509761	-0.752504577	0.21977747	-0.091668327	Medium, Medium, Not detected	0.41205	0	0	0	0	0
ENSG00000198042	MAK16	Mak16	MAK16 homolog (S. cerevisiae)	Mak16; L28e/Mak16	0	-0.308821352	0.453734921	-0.740777611	0.601738627	-0.751847271	Medium, High, High	0.96452	0	1	0	0	0
ENSG00000178209	PLEC	Plec	plectin	Plectin_repeat; SH3_domain; Actinin_actin-bd_CS; CH-domain; Spectrin/alpha-actinin; Plectin; Plakin_repeat_sf; CH_dom_sf; Desmoplakin_Spectrin-like; Desmoplakin_SH3; Plakin; S10_plectin_N; WH-like_DNA-bd_sf	0	-0.219374705105205	-0.282142033	-1.473170623	0.051876311	-0.61676798	Low, Low, Low	8.35e-12	0	0	0	0	1
ENSG00000115541	HSPE1	Hspe1	heat shock 10kDa protein 1 (chaperonin 10)	GroES-like_sf; Chaperonin_GroES; Chaperonin_GroES_sf; Chaprnonin_Cpn10_CS	0	-0.317349919	0.371563872	0.016278581	0.430535217	-0.499018546	High, High, Medium	0.80379	0	0	1	0	0
ENSG00000162076	FLYWCH2	Flywch2	FLYWCH family member 2	FLYWCH_N; FWCH1/FWCH2	0	0.185002966	1.64223586	-0.221647221	0.007434945	0.472477348	NA	0.18732	0	0	0	0	0
ENSG00000182944	EWSR1	NA	Ewing sarcoma breakpoint region 1	TET_fam; RRM_dom; Znf_RanBP2; Nucleotide-bd_a/b_plait_sf; EWSR1; EWS_RRM; RBD_domain_sf; Znf_RanBP2_sf	1	-0.384571621	-0.00190286165509761	-0.961060984	0.082942343	-0.442786771	Medium, Medium, Not detected	0.99981	1	0	0	0	0
ENSG00000130985	UBA1	Uba1	ubiquitin-like modifier activating enzyme 1	UBQ/SUMO-activ_enz_E1-like; ThiF_NAD_FAD-bd; UBQ-activ_enz_E1_CS; UBQ-activ_enz_E1; Ub-activating_enz_E1_C; UBA_E1_Cys; E1_FCCH; E1_4HB; UBQ-activ_enz_E1_Cys_AS; Ubiquitin-activating_enz; UBA_E1_C_sf; Ubi_acti_E1_SCCH; E1_FCCH_sf; Ub-E1_IAD_1	0	-0.622228732	0.794005308	-0.911625414	-0.146394111	0.320915812	Medium, Low	1	1	0	0	0	0
ENSG00000167281	RBFOX3	NA	RNA binding protein, fox-1 homolog (C. elegans) 3	RRM_dom; Nucleotide-bd_a/b_plait_sf; RNA-bd_Fox-1; Fox-1_C_dom; FOX1_RRM; RBD_domain_sf	1	5.268048702	-0.00190286165509761	4.025027279	0.232438448	1.062013298	Medium, High, Medium	0.99785	1	0	0	0	0
ENSG00000100298	APOBEC3H	NA	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H	CMP_dCMP_dom; APOBEC/CMP_deaminase_Zn-bd; Cytidine_deaminase-like; APOBEC3H	0	-0.484009749	-0.00190286165509761	-0.56449504	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	0.00202	0	0	0	0	0
ENSG00000167315	ACAA2	Acaa2	acetyl-CoA acyltransferase 2	Thiolase; Thiolase-like; Thiolase_AS; Thiolase_CS; Thiolase_acyl_enz_int_AS; Thiolase_N; Thiolase_C	0	-2.601573418	-3.222525798	-0.563748665	-0.435182996	-1.250459084	Medium, Low, Not detected	3.71e-10	0	0	0	0	0
ENSG00000132463	GRSF1	Grsf1	G-rich RNA sequence binding factor 1	RRM_dom; Nucleotide-bd_a/b_plait_sf; GRSF1; GRSF-1_RRM2; GRSF1_RRM1; GRSF1_RRM3; RBD_domain_sf	1	0.20798334	1.075953669	-0.254247771	-0.080779487	-0.030782006	Medium, Medium, Medium	1.07e-11	0	0	0	0	0
ENSG00000115310	RTN4	Rtn4	reticulon 4	Reticulon;	0	0.254007367	1.305386205	0.724056276	0.387059901	0.183356021	Not detected, Low, Medium	0.45318	0	0	0	0	0
ENSG00000139675	HNRNPA1L2	NA	heterogeneous nuclear ribonucleoprotein A1-like 2	RRM_dom; Nucleotide-bd_a/b_plait_sf; HnRNPA1; hnRNPA1_RRM2; RBD_domain_sf	1	-0.295355662	-0.00190286165509761	-0.394479001	-0.172700268	-0.049428094	NA	0.018776	0	0	0	0	0
ENSG00000075618	FSCN1	Fscn1	fascin homolog 1, actin-bundling protein (Strongylocentrotus  purpuratus)	Actin-crosslinking; Fascin; Fascin-domain; Fascin_metazoans; FSCN1	0	-1.960504492	1.038799844	1.009221573	0.19229966	0.162297312	Low, Not detected, Not detected	0.86852	0	0	1	0	0
ENSG00000101161	PRPF6	Prpf6	PRP6 pre-mRNA processing factor 6 homolog (S. cerevisiae)	HAT; PRP1_N; TPR-like_helical_dom_sf; TPR-contain_dom; TPR_repeat; Prp6/Prp1/STA1	0	-0.469739817	0.120607997	-0.869403758	0.354689832	0.708465962	Medium, Medium, Medium	0.0032101	0	0	0	0	0
ENSG00000163214	DHX57	Dhx57	DEAH (Asp-Glu-Ala-Asp/His)  box polypeptide 57	Znf_CCCH; Helicase_C; DNA/RNA_helicase_DEAH_CS; RWD-domain; Helicase-assoc_dom; UBA-like_sf; DEAD/DEAH_box_helicase_dom; DUF1605; Helicase_ATP-bd; UBA; P-loop_NTPase; Znf_CCCH_sf; Znf-CCCH_4; DHX57_UBA	1	0.151275701	0.191814494	-0.59694507	-0.413618369	-0.493219869	NA	9.06e-16	0	0	0	0	0
ENSG00000189403	HMGB1	NA	high mobility group box 1	HMG_box_dom; HMG_boxA_CS; HMG_box_dom_sf	0	-0.934843099	-0.00190286165509761	-0.646396518	-0.16451364	-0.977193124	Not detected, Low, Low	0.82035	0	0	1	0	1
ENSG00000164134	NAA15	Naa15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit	TPR-like_helical_dom_sf; TPR-contain_dom; TPR_repeat; NatA_aux_su	0	-0.171666198	0.000419746	-1.069820574	0.036968339	-0.130802819	Medium, Medium, Medium	0.99578	1	0	0	1	1
ENSG00000124196	GTSF1L	Gtsf1l	gametocyte specific factor 1-like	TRM13/UPF0224_CHHC_Znf_dom; GTSF1L; Znf_C2H2_sf	0	-0.219374705105205	0.002517006	0	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	0.0019965	0	0	0	0	0
ENSG00000203909	DPPA5	Dppa5a	developmental pluripotency associated 5	MOEP19_KH-like; KH_dom_type_1_sf	0	-0.219374705105205	0.113338147	0	0.0549386088409786	-0.198750741739042	NA	0.0040632	0	0	0	0	0
ENSG00000143889	HNRPLL	NA	heterogeneous nuclear ribonucleoprotein L-like	RRM_dom; HnRNP-L/PTB; Nucleotide-bd_a/b_plait_sf; PTBP1_RRM; hnRPLL_RRM3; hnRPLL_RRM1; hnRPLL_RRM2; hnRPLL_RRM4; RBD_domain_sf;	1	-0.219374705105205	-0.00190286165509761	-0.798554224744701	-0.100293047	-0.034574876	High, Medium, Medium	0.480746042349629	0	0	0	0	0
ENSG00000100461	RBM23	NA	RNA binding motif protein 23	RRM_dom; RBM39_SF; Nucleotide-bd_a/b_plait_sf; RBM39_linker; RBD_domain_sf	1	-0.622648565	-0.00190286165509761	-0.852699695	-0.313885733	-0.12131312	Medium, Low, Medium	4.82e-11	0	0	0	0	0
ENSG00000205323	SARNP	Sarnp	SAP domain containing ribonucleoprotein	SAP_dom; SAP_dom_sf	0	-0.353779535	-0.106645699	-0.62320797	0.063428424	0.278430621	Medium, Medium, Low	0.99574	1	0	0	0	0
ENSG00000099942	CRKL	Crkl	v-crk sarcoma virus CT10 oncogene homolog (avian)-like	SH2; SH3_domain; CRK_SH3_N; CRK_SH3_C; SH3-like_dom_sf; SH2_dom_sf	0	-0.219374705105205	-0.340705903	-0.102457236	-0.330929483	0.239201725	Not detected, Low, Not detected	0.44604	0	0	0	0	0
ENSG00000264176	MAGOH3P	NA	mago-nashi homolog 2, proliferation- associated (Drosophila), pseudogene	NA	0	-0.219374705105205	-0.00190286165509761	0	0.0549386088409786	-0.198750741739042	NA	0.480746042349629	0	0	0	0	0
ENSG00000183496	MEX3B	Mex3b	mex-3 homolog B (C. elegans)	Znf_RING; KH_dom; KH_dom_type_1; Znf_RING/FYVE/PHD; KH_dom_type_1_sf	1	0.846287535	0.793025467	-0.433625331	0.307419096	0.651178561	Not detected, Not detected, Not detected	0.55508	0	0	1	0	0
ENSG00000065526	SPEN	Spen	spen homolog, transcriptional regulator (Drosophila)	RRM_dom; Nucleotide-bd_a/b_plait_sf; SHARP_RRM2; SHARP_RRM3; SHARP_RRM4; RBD_domain_sf; SPOC_met; SPOC_C; SPOC-like_C_dom_sf; SHARP_RRM1	1	-0.527227897	-0.273768025	-1.158331705	-0.208563512	0.14650781	High, High, High	1	1	0	0	1	1
ENSG00000104356	POP1	Pop1	processing of precursor 1, ribonuclease P/MRP subunit (S. cerevisiae)	Pop1_N; Pop1; POPLD_dom	0	0.827341568	-0.083028269	-0.497642544	0.237723121	0.098130747	NA	2.81e-13	0	0	0	0	0
ENSG00000134283	PPHLN1	Pphln1	periphilin 1	Pphln1;	0	0.657104365	-0.194047897	-0.770304254	0.250155702	0.052499047	Medium, Medium, Not detected	3.3e-08	0	0	0	0	0
ENSG00000152670	DDX4	Ddx4	DEAD (Asp-Glu-Ala-Asp) box polypeptide 4	RNA-helicase_DEAD-box_CS; Helicase_C; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; RNA_helicase_DEAD_Q_motif; P-loop_NTPase;	1	-1.401065874	0.423304373	0.239365206	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	0.99826	1	0	0	0	0
ENSG00000083312	TNPO1	Tnpo1	transportin 1	Importin-beta_N; ARM-like; ARM-type_fold; Importin_beta;	0	0.376607856	-0.608297454	-1.304179343	0.031450959	-0.186007298	High, High, High	1	1	0	0	0	0
ENSG00000152795	HNRPDL	NA	heterogeneous nuclear ribonucleoprotein D-like	RRM_dom; Nucleotide-bd_a/b_plait_sf; hnRPDL_RRM1; RBD_domain_sf;	1	-0.219374705105205	-0.00190286165509761	-0.798554224744701	-0.182715091	-0.287527376	High, High, Medium	0.480746042349629	0	0	0	0	0
ENSG00000124193	SRSF6	Srsf6	serine/arginine-rich  splicing factor 6	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf; SRSF6_RRM1	1	-1.179345179	-0.347417868	-1.440495238	-0.241448437	-0.018012841	High, High, High	0.91099	0	1	0	0	0
ENSG00000108883	EFTUD2	Eftud2	elongation factor Tu GTP binding domain containing 2	EFG_V-like; TF_GTP-bd_dom; EFTu-like_2; Small_GTP-bd_dom; Transl_elong_EFG/EF2_IV; Transl_B-barrel_sf; Ribosomal_S5_D2-typ_fold_subgr; Ribosomal_S5_D2-typ_fold; P-loop_NTPase; EFTUD2_N; EFG_III/V; U5-116kDa_C; EFG_II;	0	-0.219374705105205	-0.086967609	-1.15737592	-0.155474709	-0.420824831	High, High, High	1	1	0	0	0	1
ENSG00000162642	C1orf52	NA	chromosome 1 open reading frame 52	DUF4660	0	-0.270868702	-0.00190286165509761	0.058514765	0.142876974	0.303643062	Medium, Medium, Not detected	0.047382	0	0	0	0	0
ENSG00000140319	SRP14	Srp14	signal recognition particle 14kDa (homologous Alu RNA binding protein)	Signal_recog_particle_SRP14; Signal_recog_particle_SRP9/14	0	-0.219374705105205	0.082970747	-0.265357461	-0.050247474	0.0446468	NA	0.87497	0	0	1	0	0
ENSG00000142864	SERBP1	Serbp1	SERPINE1 mRNA binding protein 1	HABP4_PAIRBP1-bd; SERBP1; IHABP4_N; HABP4/SERBP1	0	-0.219374705105205	0.63547189	-1.416440611	-0.063876086	-0.660283326	High, High, High	0.9995	1	0	0	0	0
ENSG00000174231	PRPF8	Prpf8	PRP8 pre-mRNA processing factor 8 homolog (S. cerevisiae)	PROCT; PRP8; JAMM/MPN+_dom; RNaseH-like_sf; PRO8NT; PROCN; Prp8_U6-snRNA-bd; Prp8_U5-snRNA-bd; RRM_spliceosomal_PrP8; PRP8_domainIV; MPN; Prp8_U5-snRNA-bd_sf; Prp8_domainIV_palm; Prp8_domainIV_fingers	0	-0.219374705105205	0.023784319	-1.609323796	-0.03087662	0.027277002	Medium, High, Low	1	1	0	0	1	1
ENSG00000074201	CLNS1A	Clns1a	chloride channel, nucleotide-sensitive, 1A	ICln; ICln/Lot5; PH-like_dom_sf	0	0.267465823	0.767630284	-0.162038851	-0.235271168	-0.569187486	Not detected, Not detected, Low	0.081436	0	0	0	0	0
ENSG00000148300	REXO4	Rexo4	REX4, RNA exonuclease 4 homolog (S. cerevisiae)	RNaseH-like_sf; Exonuclease_RNaseT/DNA_pol3; Rex4; RNaseH_sf; REX4_DEDDh_dom	0	-0.11328646	0.345604383	-0.560970404	0.105483583	0.355993228	Low, Medium, Medium	8.79e-07	0	0	0	0	0
ENSG00000130811	EIF3G	Eif3g	eukaryotic translation initiation factor 3, subunit G	RRM_dom; Nucleotide-bd_a/b_plait_sf; eIF3_g; eIF3g_N; eIF3G_RRM; RBD_domain_sf	1	-0.582314123	0.245882972	-1.718203184	0.287713872	-0.000884756	Low, High, Low	0.98546	0	1	0	1	0
ENSG00000164252	AGGF1	Aggf1	angiogenic factor with G patch and FHA domains 1	FHA_dom; G_patch_dom; SMAD_FHA_dom_sf; AGGF1_OCRE; OCRE	1	0.258638127	0.412930493	-0.11635351	-0.224030389	-0.283154288	NA	2.73e-05	0	0	0	0	0
ENSG00000240522	RPL7AP10	NA	ribosomal protein L7a pseudogene 10	NA	0	-0.219374705105205	-0.00190286165509761	-1.072628075	0.0549386088409786	-0.198750741739042	NA	0.480746042349629	0	0	0	0	0
ENSG00000138385	SSB	Ssb	Sjogren syndrome antigen B (autoantigen La)	RRM_dom; Lupus_La; La_HTH; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf; WH-like_DNA-bd_sf; WH_DNA-bd_sf; La_RRM;	1	0.27924772	0.442946613	-0.510202967	0.269860376	-0.352993515	Low, High, Medium	0.089615	0	0	0	0	0
